joint_idx,x,y,z
0,-0.9071362018585205,0.8849145770072937,1.8352200984954834
1,-0.8508206605911255,0.8196835517883301,1.902307391166687
2,-0.9831609725952148,0.8247385621070862,1.8839970827102661
3,-0.8954611420631409,0.9383517503738403,1.7470158338546753
4,-0.7153878808021545,0.8382997512817383,2.2455291748046875
5,-1.226117491722107,0.8317045569419861,2.1641883850097656
6,-0.8803863525390625,1.079397439956665,1.7408132553100586
7,-0.6975052952766418,0.45625194907188416,2.2996678352355957
8,-1.371027946472168,0.5407093167304993,2.370972156524658
9,-0.8708548545837402,1.1302183866500854,1.7711927890777588
10,-0.6218114495277405,0.4635736048221588,2.3995163440704346
11,-1.4643685817718506,0.5927981734275818,2.4347074031829834
12,-0.838245689868927,1.3171573877334595,1.7076349258422852
13,-0.7802641987800598,1.2211521863937378,1.7287341356277466
14,-0.9206669926643372,1.2532353401184082,1.7342907190322876
15,-0.7876229882240295,1.396317720413208,1.747065782546997
16,-0.6974530816078186,1.228151798248291,1.743999719619751
17,-0.9729539155960083,1.3136067390441895,1.768263578414917
18,-0.5304220914840698,1.135898470878601,1.899949312210083
19,-1.0997395515441895,1.372730016708374,1.9715592861175537
20,-0.4706072211265564,1.1900736093521118,2.1139793395996094
21,-1.0959283113479614,1.4479814767837524,2.1931605339050293
22,-0.4509337544441223,1.1911760568618774,2.192155599594116
23,-1.1025550365447998,1.4416029453277588,2.2717559337615967
