joint_idx,x,y,z
0,0.23828451335430145,0.003673839382827282,5.555230140686035
1,0.1499347686767578,0.016907474026083946,5.61859655380249
2,0.27595004439353943,0.051472216844558716,5.646553993225098
3,0.26183924078941345,-0.004179015755653381,5.45442533493042
4,-0.13194236159324646,0.08827671408653259,5.8387603759765625
5,0.3903177082538605,-0.08087281882762909,5.97195291519165
6,0.31626859307289124,-0.08087113499641418,5.356899738311768
7,-0.34633389115333557,0.4065578877925873,5.8487467765808105
8,0.3178352117538452,0.15135622024536133,6.274880886077881
9,0.3528578281402588,-0.12385524064302444,5.348887920379639
10,-0.4227776527404785,0.3953198492527008,5.948733329772949
11,0.366033136844635,0.07783135771751404,6.362104892730713
12,0.47494184970855713,-0.1879819929599762,5.198820114135742
13,0.37569907307624817,-0.21302706003189087,5.244678020477295
14,0.4642013907432556,-0.0997624546289444,5.271144390106201
15,0.5239737629890442,-0.26448461413383484,5.209439277648926
16,0.36179208755493164,-0.29711538553237915,5.237061023712158
17,0.5310198664665222,-0.06392493844032288,5.308994293212891
18,0.35653364658355713,-0.4981195628643036,5.391840934753418
19,0.4423312246799469,-0.08593039214611053,5.54451847076416
20,0.5095426440238953,-0.665979266166687,5.416269302368164
21,0.46732550859451294,-0.28043752908706665,5.678546905517578
22,0.5365435481071472,-0.7366824746131897,5.406070709228516
23,0.5068756341934204,-0.325624942779541,5.727363109588623
