joint_idx,x,y,z
0,0.0009161161724478006,0.9304503202438354,0.6407099366188049
1,0.06175153702497482,0.8388950824737549,0.6324959993362427
2,-0.06796377897262573,0.8457852005958557,0.6355900168418884
3,0.005888568237423897,1.0324747562408447,0.6193653345108032
4,0.11217876523733139,0.4926529824733734,0.5511698722839355
5,-0.1478963941335678,0.5471377372741699,0.8363588452339172
6,0.012169910594820976,1.1606515645980835,0.6417996883392334
7,0.12714427709579468,0.1638820469379425,0.37114766240119934
8,-0.12577520310878754,0.16868974268436432,0.782562792301178
9,0.010762596502900124,1.2067381143569946,0.6731499433517456
10,0.15150658786296844,0.10066509246826172,0.47688159346580505
11,-0.18686136603355408,0.13898161053657532,0.8881840705871582
12,0.011141233146190643,1.4162087440490723,0.6496492624282837
13,0.08580537140369415,1.3262348175048828,0.6690440773963928
14,-0.06085676699876785,1.322698712348938,0.6331297159194946
15,0.010665523819625378,1.4967644214630127,0.7011233568191528
16,0.16978996992111206,1.318137526512146,0.6811056733131409
17,-0.14572280645370483,1.3198484182357788,0.621548593044281
18,0.2580031752586365,1.0933772325515747,0.6615272164344788
19,-0.21698106825351715,1.091100811958313,0.5693987011909485
20,0.19688168168067932,0.9434717893600464,0.8207398653030396
21,-0.17556102573871613,0.9579544067382812,0.7543444037437439
22,0.17201904952526093,0.893363356590271,0.8774208426475525
23,-0.1554192304611206,0.9121744632720947,0.8155039548873901
