joint_idx,x,y,z
0,-0.34137484431266785,1.227013349533081,6.307721138000488
1,-0.43959271907806396,1.2809257507324219,6.306252479553223
2,-0.3449731171131134,1.270072102546692,6.409297466278076
3,-0.27035510540008545,1.1941884756088257,6.240522384643555
4,-0.7826888561248779,1.325063705444336,6.403730392456055
5,-0.44019371271133423,1.0129776000976562,6.664453983306885
6,-0.23174215853214264,1.0578168630599976,6.218289852142334
7,-0.47280153632164,1.5438508987426758,6.327164649963379
8,-0.7580106854438782,1.2441667318344116,6.720357418060303
9,-0.23110231757164001,0.999129056930542,6.235918045043945
10,-0.5308524370193481,1.6477867364883423,6.366907119750977
11,-0.7947841286659241,1.1990591287612915,6.829274654388428
12,-0.12423133850097656,0.8429150581359863,6.184091567993164
13,-0.21562601625919342,0.891478419303894,6.156501770019531
14,-0.11380685865879059,0.9323638081550598,6.245210647583008
15,-0.15720152854919434,0.7658666968345642,6.215015411376953
16,-0.2544110417366028,0.8249894976615906,6.12844705581665
17,-0.05805347114801407,0.900608241558075,6.300970554351807
18,-0.4467964470386505,0.6656649708747864,6.174332141876221
19,-0.00675795366987586,0.8620169162750244,6.541864395141602
20,-0.4223770201206207,0.47168123722076416,6.291380882263184
21,-0.11735756695270538,0.6556771993637085,6.56697940826416
22,-0.4181596338748932,0.4102417528629303,6.3418779373168945
23,-0.16697561740875244,0.5935927629470825,6.571836948394775
