joint_idx,x,y,z
0,-0.9766115546226501,0.9798005223274231,1.8338582515716553
1,-0.8930860161781311,0.9242281317710876,1.8760164976119995
2,-1.0177226066589355,0.926335334777832,1.9201935529708862
3,-1.0090231895446777,1.0197330713272095,1.7419663667678833
4,-0.63072669506073,0.9937202334403992,2.125288724899292
5,-1.029372215270996,0.846508264541626,2.279848098754883
6,-1.0110406875610352,1.149340271949768,1.6927015781402588
7,-0.5420194864273071,0.6701560020446777,2.3140852451324463
8,-1.039840817451477,0.5175943374633789,2.475499153137207
9,-1.0095244646072388,1.2041280269622803,1.712538719177246
10,-0.4482306241989136,0.6753835678100586,2.3982768058776855
11,-1.060049295425415,0.545912504196167,2.594454765319824
12,-1.0537574291229248,1.3848576545715332,1.6403697729110718
13,-0.9669924378395081,1.3208413124084473,1.6530275344848633
14,-1.106732726097107,1.2929041385650635,1.6766021251678467
15,-1.0415740013122559,1.4554975032806396,1.7006574869155884
16,-0.9104583263397217,1.3810944557189941,1.6689906120300293
17,-1.1810994148254395,1.3058205842971802,1.7237342596054077
18,-0.8408651351928711,1.4705653190612793,1.8961557149887085
19,-1.2131237983703613,1.20320725440979,1.9455053806304932
20,-0.8538703918457031,1.6463086605072021,2.0432252883911133
21,-1.1706912517547607,1.2598029375076294,2.171673536300659
22,-0.8416783213615417,1.7058202028274536,2.092743158340454
23,-1.174256443977356,1.2788265943527222,2.247380495071411
