joint_idx,x,y,z
0,-0.7471470832824707,0.7907837629318237,1.8075802326202393
1,-0.6488814353942871,0.749684751033783,1.828770637512207
2,-0.7630898952484131,0.6895469427108765,1.8416346311569214
3,-0.7966906428337097,0.8628495931625366,1.7493929862976074
4,-0.5706312656402588,0.8028488755226135,2.1868600845336914
5,-0.54234379529953,0.43194466829299927,1.9921035766601562
6,-0.8287323117256165,0.9989297389984131,1.7684394121170044
7,-0.6668233275413513,0.43960604071617126,2.257340669631958
8,-0.2591773569583893,0.1857028305530548,2.040736198425293
9,-0.8229294419288635,1.049613118171692,1.7990206480026245
10,-0.6049211025238037,0.4289728105068207,2.3668439388275146
11,-0.2872890532016754,0.16555634140968323,2.1612071990966797
12,-0.8232115507125854,1.2391160726547241,1.7368638515472412
13,-0.7559217810630798,1.1496763229370117,1.737703800201416
14,-0.891243040561676,1.16893470287323,1.7793279886245728
15,-0.7621712684631348,1.3034954071044922,1.7689614295959473
16,-0.6723065972328186,1.1604619026184082,1.7321563959121704
17,-0.9340696930885315,1.232601284980774,1.8199576139450073
18,-0.4891950786113739,1.0668528079986572,1.8578799962997437
19,-1.0032271146774292,1.3365341424942017,2.0303540229797363
20,-0.41238969564437866,1.1328527927398682,2.059892177581787
21,-0.9723872542381287,1.4745023250579834,2.2144298553466797
22,-0.38669607043266296,1.1314767599105835,2.1363484859466553
23,-0.9743223786354065,1.488993525505066,2.29156756401062
