joint_idx,x,y,z
0,0.5090890526771545,0.039900992065668106,5.808979511260986
1,0.4209533929824829,0.08521710336208344,5.854451656341553
2,0.5398331880569458,0.05741887167096138,5.912565231323242
3,0.5521991848945618,0.029768310487270355,5.714975357055664
4,0.12423932552337646,-0.014942728914320469,6.0531158447265625
5,0.4710250794887543,-0.13053080439567566,6.223505020141602
6,0.5625171661376953,-0.08567430824041367,5.638494491577148
7,0.11701105535030365,0.25496381521224976,6.326563358306885
8,0.37517404556274414,0.18577037751674652,6.433058738708496
9,0.5623966455459595,-0.14415106177330017,5.643369674682617
10,0.01144443266093731,0.22766417264938354,6.390144348144531
11,0.38088855147361755,0.14492878317832947,6.549617767333984
12,0.6379320621490479,-0.29159897565841675,5.529331207275391
13,0.5425232648849487,-0.24110554158687592,5.546315670013428
14,0.6737048029899597,-0.2117355465888977,5.601553916931152
15,0.6153280735015869,-0.3776373565196991,5.54783821105957
16,0.4969652593135834,-0.30935725569725037,5.531394958496094
17,0.7365114688873291,-0.23502835631370544,5.659691333770752
18,0.398343026638031,-0.5069520473480225,5.6603288650512695
19,0.6511317491531372,-0.2515953779220581,5.8961944580078125
20,0.40613532066345215,-0.7214813232421875,5.7469635009765625
21,0.5222756862640381,-0.39405614137649536,6.0362982749938965
22,0.40158626437187195,-0.7936971187591553,5.780216693878174
23,0.48753994703292847,-0.4393133819103241,6.0904541015625
