joint_idx,x,y,z
0,-0.9935204982757568,1.1223647594451904,2.052847146987915
1,-0.9423755407333374,1.0541541576385498,2.122326612472534
2,-1.059500813484192,1.0354406833648682,2.0616869926452637
3,-0.9695959091186523,1.1979962587356567,1.9851161241531372
4,-0.8372419476509094,0.7751635909080505,2.3304007053375244
5,-1.358124852180481,0.9540936946868896,2.2637274265289307
6,-1.001068115234375,1.326996088027954,1.955858588218689
7,-0.6784346103668213,0.4354100823402405,2.262500762939453
8,-1.4383549690246582,0.602713942527771,2.4007928371429443
9,-1.040388822555542,1.3680992126464844,1.9664767980575562
10,-0.6844819784164429,0.3976937234401703,2.382908821105957
11,-1.5361082553863525,0.6035001873970032,2.476067304611206
12,-1.1201366186141968,1.5200862884521484,1.8564488887786865
13,-1.0424038171768188,1.504390001296997,1.9396092891693115
14,-1.1190284490585327,1.4086718559265137,1.8606702089309692
15,-1.165257215499878,1.5942096710205078,1.8875236511230469
16,-1.0422028303146362,1.5726847648620605,1.9897260665893555
17,-1.1911089420318604,1.3681436777114868,1.84950852394104
18,-1.1167508363723755,1.6317790746688843,2.223489999771118
19,-1.1812950372695923,1.2865004539489746,2.0900309085845947
20,-1.3076282739639282,1.735985517501831,2.292451858520508
21,-1.2299036979675293,1.390004277229309,2.2977192401885986
22,-1.3540784120559692,1.7952989339828491,2.3060104846954346
23,-1.268516182899475,1.4106472730636597,2.362060070037842
