joint_idx,x,y,z
0,0.040723543614149094,0.46145257353782654,5.633021831512451
1,-0.0370178297162056,0.49227309226989746,5.704470157623291
2,0.09246954321861267,0.48211434483528137,5.727983474731445
3,0.060015179216861725,0.46136465668678284,5.529499053955078
4,-0.28445935249328613,0.5427918434143066,5.967357635498047
5,0.23864969611167908,0.42978236079216003,6.0614142417907715
6,0.07770905643701553,0.38711437582969666,5.415988922119141
7,-0.38450145721435547,0.8647763729095459,6.1494245529174805
8,0.31003957986831665,0.6635781526565552,6.35588264465332
9,0.08335252106189728,0.33374208211898804,5.395345687866211
10,-0.4717658460140228,0.8468120098114014,6.2382893562316895
11,0.3481387794017792,0.6140564680099487,6.462253093719482
12,0.1501782238483429,0.25188830494880676,5.223174571990967
13,0.05310622230172157,0.2840360105037689,5.270115375518799
14,0.19015896320343018,0.30093804001808167,5.314728260040283
15,0.12645593285560608,0.16171306371688843,5.193825721740723
16,-0.010066669434309006,0.23640726506710052,5.2407450675964355
17,0.2632363438606262,0.26389676332473755,5.343456745147705
18,-0.1690087765455246,0.05997065454721451,5.324199676513672
19,0.2746676504611969,0.19481709599494934,5.584057807922363
20,-0.14516237378120422,-0.16594892740249634,5.345128059387207
21,0.13221432268619537,0.03693211078643799,5.6823320388793945
22,-0.14712810516357422,-0.2446032166481018,5.359675884246826
23,0.08691583573818207,-0.004461553879082203,5.732003688812256
