joint_idx,x,y,z
0,-0.4064341187477112,0.6412469148635864,4.952948570251465
1,-0.4663008153438568,0.7309777736663818,4.932705879211426
2,-0.3398752212524414,0.7270311713218689,4.9690752029418945
3,-0.40306898951530457,0.5401703119277954,4.927491664886475
4,-0.5108555555343628,1.088072657585144,4.944851398468018
5,-0.3045046627521515,1.0339419841766357,5.163941860198975
6,-0.41661497950553894,0.41220057010650635,4.944197177886963
7,-0.4844939708709717,1.4476039409637451,4.843303680419922
8,-0.2853839695453644,1.2186282873153687,4.818108081817627
9,-0.42569056153297424,0.3659905791282654,4.972949981689453
10,-0.5374772548675537,1.4769201278686523,4.952459812164307
11,-0.24210003018379211,1.3306392431259155,4.854439735412598
12,-0.42175769805908203,0.15628622472286224,4.941345691680908
13,-0.4969935715198517,0.2487146556377411,4.937097072601318
14,-0.3466898798942566,0.24901998043060303,4.954469203948975
15,-0.43698984384536743,0.07522714138031006,4.987854480743408
16,-0.5792513489723206,0.26066839694976807,4.9193315505981445
17,-0.26435258984565735,0.24852970242500305,4.974156379699707
18,-0.6447926163673401,0.4889114201068878,4.870120048522949
19,-0.17852918803691864,0.4777664542198181,4.966428756713867
20,-0.6589665412902832,0.6571347117424011,5.02113151550293
21,-0.28927791118621826,0.5952980518341064,5.131929874420166
22,-0.6635881662368774,0.7168348431587219,5.073698997497559
23,-0.3328588902950287,0.6380293369293213,5.182033538818359
