joint_idx,x,y,z
0,-0.06727032363414764,0.49019137024879456,5.806748867034912
1,-0.16350369155406952,0.5144301056861877,5.851525783538818
2,-0.05006178468465805,0.4900060296058655,5.914934158325195
3,-0.01342723611742258,0.5052903890609741,5.717463493347168
4,-0.45781761407852173,0.32842499017715454,5.970571994781494
5,-0.10190115123987198,0.3676033020019531,6.258619785308838
6,0.016591325402259827,0.42337268590927124,5.609938144683838
7,-0.6086891293525696,0.5287449359893799,6.263052463531494
8,-0.14228659868240356,0.54744553565979,6.594366550445557
9,0.0184080358594656,0.36669278144836426,5.59690523147583
10,-0.714877724647522,0.4838416874408722,6.3138041496276855
11,-0.13348808884620667,0.46353602409362793,6.6848039627075195
12,0.09917594492435455,0.25447750091552734,5.453070640563965
13,0.004373516887426376,0.30194491147994995,5.476212978363037
14,0.13152575492858887,0.310912549495697,5.544279098510742
15,0.08588014543056488,0.1609925925731659,5.461997985839844
16,-0.04779406264424324,0.2438480108976364,5.444580078125
17,0.1958283632993698,0.27232983708381653,5.593012809753418
18,-0.1487026810646057,0.049430523067712784,5.573031902313232
19,0.18895088136196136,0.23665349185466766,5.835742950439453
20,-0.13925620913505554,-0.17741167545318604,5.605845928192139
21,0.11065232753753662,0.0727689191699028,5.98747444152832
22,-0.15140821039676666,-0.2544262707233429,5.615979194641113
23,0.0968596562743187,0.020298708230257034,6.043961524963379
