joint_idx,x,y,z
0,-1.667405128479004,1.3610610961914062,2.2448244094848633
1,-1.5804548263549805,1.29604971408844,2.2339375019073486
2,-1.6952438354492188,1.2648005485534668,2.2858214378356934
3,-1.7126133441925049,1.445239782333374,2.202098846435547
4,-1.3261090517044067,1.1560691595077515,2.4579625129699707
5,-1.580212116241455,0.9818985462188721,2.4941210746765137
6,-1.7288532257080078,1.5806981325149536,2.2088966369628906
7,-1.271264910697937,0.7809598445892334,2.4064908027648926
8,-1.452030897140503,0.6303665637969971,2.4079318046569824
9,-1.7227463722229004,1.6300697326660156,2.237700939178467
10,-1.1762685775756836,0.7385332584381104,2.4781904220581055
11,-1.4643527269363403,0.6008812189102173,2.528529405593872
12,-1.7704274654388428,1.8245110511779785,2.2011733055114746
13,-1.6864255666732788,1.7500642538070679,2.180983066558838
14,-1.8183211088180542,1.7315809726715088,2.2406890392303467
15,-1.7408936023712158,1.8908228874206543,2.2490906715393066
16,-1.6082017421722412,1.7838430404663086,2.173556089401245
17,-1.8717889785766602,1.7588024139404297,2.3042402267456055
18,-1.3965826034545898,1.7516956329345703,2.3024778366088867
19,-1.8478240966796875,1.718815803527832,2.5519533157348633
20,-1.3900057077407837,1.8499133586883545,2.5072689056396484
21,-1.70664644241333,1.8629555702209473,2.673417329788208
22,-1.3874483108520508,1.8944770097732544,2.5718746185302734
23,-1.6680467128753662,1.9170297384262085,2.715041399002075
