joint_idx,x,y,z
0,-0.25637027621269226,0.8296716809272766,6.181125640869141
1,-0.3529156744480133,0.876910924911499,6.156999111175537
2,-0.2954115867614746,0.869966447353363,6.274999618530273
3,-0.16407372057437897,0.8047382235527039,6.136170864105225
4,-0.7146341800689697,0.8893570899963379,6.190643787384033
5,-0.5894129276275635,0.859285295009613,6.4961838722229
6,-0.09558268636465073,0.6924816966056824,6.087240219116211
7,-1.0417559146881104,1.0393368005752563,6.308607578277588
8,-0.8058532476425171,1.1819826364517212,6.492860317230225
9,-0.096357062458992,0.6343859434127808,6.07806921005249
10,-1.1597448587417603,0.9934651255607605,6.322014331817627
11,-0.8799464702606201,1.1678855419158936,6.593857288360596
12,-0.005634786561131477,0.5165026187896729,5.947078704833984
13,-0.09105614572763443,0.5856037139892578,5.951797962188721
14,0.013583960011601448,0.556670069694519,6.0457868576049805
15,-0.04901914298534393,0.4361151456832886,5.951026439666748
16,-0.16254368424415588,0.5616453289985657,5.909636497497559
17,0.060349393635988235,0.48736897110939026,6.066260814666748
18,-0.379064679145813,0.5448278784751892,6.022877216339111
19,0.14036183059215546,0.3271518349647522,6.226052284240723
20,-0.4425879716873169,0.41200941801071167,6.196592807769775
21,0.1416235715150833,0.11059454083442688,6.310727119445801
22,-0.4728523790836334,0.37976497411727905,6.264736652374268
23,0.1218172237277031,0.05047401785850525,6.35958194732666
