joint_idx,x,y,z
0,-1.0095819234848022,1.0466641187667847,2.000900983810425
1,-0.9382291436195374,0.9839354157447815,2.0555405616760254
2,-1.0706924200057983,0.971809446811676,2.0506818294525146
3,-1.0140494108200073,1.1088244915008545,1.9173928499221802
4,-0.7922687530517578,0.8524786233901978,2.3644511699676514
5,-1.1762158870697021,0.9152536988258362,2.402900457382202
6,-1.0177338123321533,1.240936040878296,1.887801170349121
7,-0.668430745601654,0.5210242867469788,2.2111895084381104
8,-1.156290054321289,0.547165036201477,2.522017002105713
9,-1.0225346088409424,1.2943745851516724,1.907077670097351
10,-0.603317379951477,0.4834652841091156,2.310559034347534
11,-1.210172176361084,0.5567559003829956,2.632603168487549
12,-1.0573620796203613,1.4802844524383545,1.8264851570129395
13,-0.9679610729217529,1.4086344242095947,1.8543362617492676
14,-1.113465666770935,1.388918161392212,1.8574388027191162
15,-1.059718132019043,1.5575916767120361,1.8752899169921875
16,-0.8880625367164612,1.437232255935669,1.877453088760376
17,-1.1867272853851318,1.4145970344543457,1.902002215385437
18,-0.7210749983787537,1.3931596279144287,2.0542538166046143
19,-1.2025947570800781,1.3889451026916504,2.1552515029907227
20,-0.8307590484619141,1.523427128791809,2.202697277069092
21,-1.1406655311584473,1.5433335304260254,2.320676803588867
22,-0.8521651029586792,1.5904501676559448,2.2315573692321777
23,-1.1516903638839722,1.600013017654419,2.371591806411743
