joint_idx,x,y,z
0,-0.04310812056064606,0.31580981612205505,5.83443021774292
1,-0.13489854335784912,0.3611030876636505,5.87351655960083
2,-0.026293344795703888,0.3284778594970703,5.940980434417725
3,0.012461327016353607,0.30923452973365784,5.746260166168213
4,-0.46717995405197144,0.30893176794052124,6.018014430999756
5,-0.020211098715662956,0.3006179928779602,6.308980464935303
6,0.052695371210575104,0.227055624127388,5.642003059387207
7,-0.5885971188545227,0.5900664329528809,6.250011444091797
8,0.005758038721978664,0.5595285892486572,6.591309070587158
9,0.04778383672237396,0.17485839128494263,5.617590427398682
10,-0.7010646462440491,0.5716383457183838,6.30390739440918
11,0.019663311541080475,0.4935895502567291,6.695982933044434
12,0.12367500364780426,0.08339101076126099,5.455341815948486
13,0.0393795482814312,0.150794118642807,5.484094619750977
14,0.14944161474704742,0.09949091076850891,5.5600199699401855
15,0.10059274733066559,-0.00513039156794548,5.430629730224609
16,-0.03334195166826248,0.13484513759613037,5.445671081542969
17,0.18465647101402283,0.01912163384258747,5.578325271606445
18,-0.17948387563228607,0.026461051777005196,5.609317779541016
19,0.16582946479320526,-0.17769384384155273,5.721193313598633
20,-0.1773439347743988,-0.1983243227005005,5.631136894226074
21,0.11341352760791779,-0.4073032736778259,5.734630107879639
22,-0.19026276469230652,-0.2757602035999298,5.630526542663574
23,0.10033167898654938,-0.48367857933044434,5.749703407287598
