joint_idx,x,y,z
0,-1.0129154920578003,1.1772305965423584,2.1825637817382812
1,-0.9543952345848083,1.1001805067062378,2.2353878021240234
2,-1.0686869621276855,1.0843340158462524,2.1685943603515625
3,-0.9986351728439331,1.2690633535385132,2.13578462600708
4,-0.8768426179885864,0.7801451086997986,2.3906757831573486
5,-1.3049722909927368,0.896874189376831,2.381413459777832
6,-1.0254998207092285,1.4013229608535767,2.1299145221710205
7,-0.6835129261016846,0.5206775665283203,2.185573101043701
8,-1.194380521774292,0.5316358208656311,2.4508605003356934
9,-1.0615793466567993,1.4423511028289795,2.1465706825256348
10,-0.6715744137763977,0.41950535774230957,2.2598533630371094
11,-1.2838540077209473,0.48427262902259827,2.5217514038085938
12,-1.12911057472229,1.6164093017578125,2.061810255050659
13,-1.0527514219284058,1.5816785097122192,2.141409158706665
14,-1.1366372108459473,1.5051995515823364,2.0486109256744385
15,-1.1747331619262695,1.6867926120758057,2.101116418838501
16,-1.0477098226547241,1.6406934261322021,2.2017529010772705
17,-1.211154818534851,1.4708951711654663,2.031216859817505
18,-1.1211947202682495,1.6593152284622192,2.4415719509124756
19,-1.2198963165283203,1.3411130905151367,2.2481515407562256
20,-1.3042185306549072,1.7236251831054688,2.5621678829193115
21,-1.2699122428894043,1.4022603034973145,2.471181631088257
22,-1.3574957847595215,1.7578446865081787,2.607482433319092
23,-1.3090476989746094,1.4208921194076538,2.5360331535339355
