joint_idx,x,y,z
0,-1.620302677154541,1.4100570678710938,2.2584896087646484
1,-1.534366250038147,1.3426662683486938,2.250678062438965
2,-1.6538516283035278,1.3107153177261353,2.286708354949951
3,-1.658758282661438,1.4995352029800415,2.2192533016204834
4,-1.3178331851959229,1.129032850265503,2.451573133468628
5,-1.5750176906585693,0.9912300705909729,2.4527089595794678
6,-1.681117296218872,1.633585810661316,2.2293238639831543
7,-1.2594517469406128,0.7598540782928467,2.3769800662994385
8,-1.4556034803390503,0.632273256778717,2.406691551208496
9,-1.6834720373153687,1.6819988489151,2.260355234146118
10,-1.1764367818832397,0.7153930068016052,2.4613468647003174
11,-1.466365933418274,0.6016932129859924,2.527217388153076
12,-1.7457748651504517,1.8727093935012817,2.227583885192871
13,-1.6527353525161743,1.8096249103546143,2.216984510421753
14,-1.7886604070663452,1.772914171218872,2.2534008026123047
15,-1.7324166297912598,1.9406602382659912,2.280897378921509
16,-1.5816600322723389,1.855505347251892,2.224536895751953
17,-1.8523943424224854,1.7858569622039795,2.309891939163208
18,-1.3943605422973633,1.8656224012374878,2.3917572498321533
19,-1.8165903091430664,1.7181665897369385,2.551177501678467
20,-1.4265120029449463,1.9572062492370605,2.597874879837036
21,-1.6795239448547363,1.8467307090759277,2.693385601043701
22,-1.4408949613571167,1.9985922574996948,2.6632041931152344
23,-1.638800024986267,1.893463134765625,2.7418127059936523
