joint_idx,x,y,z
0,-0.14626331627368927,0.8448574542999268,6.009382247924805
1,-0.253059983253479,0.864730715751648,6.014709949493408
2,-0.15918202698230743,0.920201301574707,6.085935592651367
3,-0.07084394246339798,0.8111751675605774,5.944528579711914
4,-0.3913690149784088,0.6227414011955261,6.257359027862549
5,-0.4493647813796997,1.064440131187439,6.264989852905273
6,-0.02031892165541649,0.6827822923660278,5.913055419921875
7,-0.3869156837463379,0.9376853704452515,6.477163314819336
8,-0.7757948637008667,1.228079915046692,6.363196849822998
9,-0.024997644126415253,0.6236613392829895,5.916901111602783
10,-0.4613844156265259,0.9107875227928162,6.57595157623291
11,-0.7735460996627808,1.187659502029419,6.48171329498291
12,0.014026149176061153,0.47881585359573364,5.787193298339844
13,-0.06151933595538139,0.5581738352775574,5.804920196533203
14,0.061475563794374466,0.5268043875694275,5.869365692138672
15,-0.047390539199113846,0.4094005823135376,5.786665916442871
16,-0.13952139019966125,0.5470649600028992,5.773516654968262
17,0.10104779154062271,0.4521043300628662,5.88752555847168
18,-0.36104875802993774,0.5617495179176331,5.869379043579102
19,0.1340191811323166,0.2598678469657898,6.035604953765869
20,-0.4603574275970459,0.4040091335773468,5.997590065002441
21,0.07805395126342773,0.04968085512518883,6.1163482666015625
22,-0.5001587271690369,0.37108397483825684,6.059844493865967
23,0.05741867423057556,0.003511287271976471,6.176609516143799
