joint_idx,x,y,z
0,-1.0084248781204224,1.0831451416015625,1.9520323276519775
1,-0.9504268765449524,1.017866611480713,2.0189499855041504
2,-1.0815073251724243,1.0200008153915405,2.00492000579834
3,-0.9981924891471863,1.1353315114974976,1.8610929250717163
4,-0.7831738591194153,0.8267003297805786,2.2802324295043945
5,-1.3191957473754883,0.9008212089538574,2.259028911590576
6,-0.9926366806030273,1.2560361623764038,1.7982980012893677
7,-0.7086054682731628,0.45175886154174805,2.3047034740448
8,-1.448966383934021,0.5577487349510193,2.3670880794525146
9,-0.9999976754188538,1.312248706817627,1.8060287237167358
10,-0.6539432406425476,0.4174404740333557,2.4128639698028564
11,-1.5161765813827515,0.5511006712913513,2.470212459564209
12,-1.0284150838851929,1.471970558166504,1.685821771621704
13,-0.9444575309753418,1.4187856912612915,1.7375799417495728
14,-1.084364891052246,1.3824251890182495,1.7227433919906616
15,-1.0157148838043213,1.5600996017456055,1.7225422859191895
16,-0.884397566318512,1.4750877618789673,1.7568485736846924
17,-1.1673377752304077,1.3993521928787231,1.7415069341659546
18,-0.7880381941795349,1.5900216102600098,1.9595847129821777
19,-1.246516227722168,1.335089087486267,1.9707499742507935
20,-0.8428152799606323,1.7764606475830078,2.0790982246398926
21,-1.152700662612915,1.4233767986297607,2.16662859916687
22,-0.853502094745636,1.837743878364563,2.1293630599975586
23,-1.1268320083618164,1.4363738298416138,2.2400918006896973
