joint_idx,x,y,z
0,-1.637115716934204,1.3060705661773682,2.2503373622894287
1,-1.5660526752471924,1.2287523746490479,2.216298818588257
2,-1.6572890281677246,1.2167115211486816,2.309767484664917
3,-1.6858102083206177,1.3927738666534424,2.215468406677246
4,-1.2744250297546387,1.0325634479522705,2.315333366394043
5,-1.4879207611083984,0.9954568147659302,2.550612211227417
6,-1.6919987201690674,1.529280662536621,2.2253713607788086
7,-1.0998170375823975,0.7026573419570923,2.382683277130127
8,-1.4737744331359863,0.6332777142524719,2.4048397541046143
9,-1.6745884418487549,1.5768542289733887,2.252735137939453
10,-0.9872737526893616,0.687936007976532,2.4395668506622314
11,-1.4672361612319946,0.600486695766449,2.525582790374756
12,-1.6977258920669556,1.776887059211731,2.2453231811523438
13,-1.6374236345291138,1.6954554319381714,2.1965367794036865
14,-1.7534735202789307,1.6863892078399658,2.2843728065490723
15,-1.6340296268463135,1.8102959394454956,2.292253017425537
16,-1.5613019466400146,1.7208023071289062,2.169503688812256
17,-1.8039236068725586,1.7181031703948975,2.3499929904937744
18,-1.3546665906906128,1.6169523000717163,2.2505099773406982
19,-1.909822702407837,1.6756842136383057,2.568204641342163
20,-1.4334614276885986,1.6978836059570312,2.4472968578338623
21,-1.822024941444397,1.8245484828948975,2.7265429496765137
22,-1.4583914279937744,1.7524124383926392,2.4960880279541016
23,-1.816211223602295,1.891945719718933,2.7649075984954834
