joint_idx,x,y,z
0,-0.045967716723680496,0.5026289820671082,5.729051113128662
1,-0.13838894665241241,0.5334944725036621,5.777957916259766
2,-0.023322878405451775,0.5037137866020203,5.83624267578125
3,0.003954438958317041,0.5126306414604187,5.636839389801025
4,-0.43751102685928345,0.3661285638809204,5.913792610168457
5,-0.08905582875013351,0.3842432200908661,6.17879056930542
6,0.02169472724199295,0.42397210001945496,5.5315704345703125
7,-0.5701472759246826,0.5494500398635864,6.224903106689453
8,-0.15715019404888153,0.5732302665710449,6.505125045776367
9,0.02007449045777321,0.3665289878845215,5.52109956741333
10,-0.6763710975646973,0.5067735314369202,6.278356075286865
11,-0.1630224585533142,0.48894262313842773,6.595929145812988
12,0.08756668865680695,0.24358555674552917,5.378923416137695
13,-0.003948831930756569,0.29590287804603577,5.405311584472656
14,0.127423495054245,0.30443429946899414,5.464472770690918
15,0.06533282995223999,0.15518058836460114,5.391460418701172
16,-0.055999644100666046,0.23732730746269226,5.376628875732422
17,0.19304370880126953,0.26835188269615173,5.511624813079834
18,-0.16037319600582123,0.043460581451654434,5.501610279083252
19,0.1645638644695282,0.24227452278137207,5.756114959716797
20,-0.15422947704792023,-0.1831233948469162,5.536194801330566
21,0.08731623739004135,0.07078982889652252,5.9003143310546875
22,-0.16703897714614868,-0.26016440987586975,5.5424699783325195
23,0.08294080942869186,0.011815248988568783,5.95121955871582
