joint_idx,x,y,z
0,-0.7153950929641724,0.7754643559455872,1.817939281463623
1,-0.6112664937973022,0.7448053359985352,1.8273255825042725
2,-0.7179998159408569,0.6754016876220703,1.8605258464813232
3,-0.7782562971115112,0.8387650847434998,1.7627525329589844
4,-0.4426467716693878,0.8439272046089172,2.13630747795105
5,-0.507024884223938,0.46652695536613464,2.083191394805908
6,-0.8167802095413208,0.9737708568572998,1.7808303833007812
7,-0.394077330827713,0.46839258074760437,2.0541470050811768
8,-0.20966292917728424,0.23709189891815186,2.140942335128784
9,-0.811694324016571,1.0247366428375244,1.8108997344970703
10,-0.309658020734787,0.4073905646800995,2.1257481575012207
11,-0.22524388134479523,0.21922163665294647,2.2635655403137207
12,-0.8154550790786743,1.2142735719680786,1.7546008825302124
13,-0.7489493489265442,1.12681245803833,1.7495496273040771
14,-0.8834932446479797,1.141076922416687,1.7937657833099365
15,-0.760823130607605,1.2604219913482666,1.8098974227905273
16,-0.6655235886573792,1.143144130706787,1.747770071029663
17,-0.9264103174209595,1.2044777870178223,1.8341809511184692
18,-0.48532870411872864,1.058392882347107,1.8871467113494873
19,-1.0179553031921387,1.3073890209197998,2.034513473510742
20,-0.4573296308517456,1.1220533847808838,2.103670120239258
21,-1.0043630599975586,1.4545981884002686,2.2131764888763428
22,-0.44702666997909546,1.123478889465332,2.1838104724884033
23,-0.9930605888366699,1.464020013809204,2.290806770324707
