joint_idx,x,y,z
0,-1.4475066661834717,1.3773597478866577,2.2872633934020996
1,-1.3930184841156006,1.294975996017456,2.3353426456451416
2,-1.5263357162475586,1.309228777885437,2.322183847427368
3,-1.4316225051879883,1.4482734203338623,2.2138607501983643
4,-1.203359842300415,1.0413485765457153,2.5125863552093506
5,-1.7901546955108643,1.3320082426071167,2.580170154571533
6,-1.4313668012619019,1.5881915092468262,2.2059688568115234
7,-1.0453118085861206,0.696166455745697,2.5457375049591064
8,-1.9348936080932617,0.9937819838523865,2.706880807876587
9,-1.4459855556488037,1.6387516260147095,2.2340235710144043
10,-1.0280245542526245,0.6828251481056213,2.6714484691619873
11,-2.0114517211914062,1.0095924139022827,2.8039779663085938
12,-1.5291647911071777,1.8092060089111328,2.1707468032836914
13,-1.4272946119308472,1.7708015441894531,2.202286958694458
14,-1.5530129671096802,1.7036495208740234,2.1818881034851074
15,-1.5266262292861938,1.8960227966308594,2.1994330883026123
16,-1.3900333642959595,1.8391642570495605,2.227095127105713
17,-1.631439208984375,1.6944676637649536,2.2063236236572266
18,-1.2362420558929443,1.947290301322937,2.3938169479370117
19,-1.620588779449463,1.5972520112991333,2.4435606002807617
20,-1.1919622421264648,2.067861795425415,2.58284330368042
21,-1.4568049907684326,1.7463244199752808,2.5235984325408936
22,-1.1746032238006592,2.117523670196533,2.6420135498046875
23,-1.401852011680603,1.7963961362838745,2.551600933074951
