joint_idx,x,y,z
0,-0.9950560927391052,1.0707489252090454,1.8826909065246582
1,-0.9140712022781372,0.9968046545982361,1.8893790245056152
2,-1.0329041481018066,0.9906185269355774,1.9454798698425293
3,-1.0319201946258545,1.1456032991409302,1.8192603588104248
4,-0.6202762722969055,0.8831640481948853,2.0753707885742188
5,-1.0915271043777466,0.7483394742012024,2.2180187702178955
6,-1.0426263809204102,1.2829102277755737,1.8013213872909546
7,-0.5059763789176941,0.5180739164352417,2.0948972702026367
8,-1.143310785293579,0.3694223165512085,2.247563123703003
9,-1.0267751216888428,1.335841417312622,1.8200418949127197
10,-0.40744730830192566,0.48914971947669983,2.1688389778137207
11,-1.1781585216522217,0.3549968898296356,2.36682391166687
12,-1.0467256307601929,1.5219717025756836,1.7484803199768066
13,-0.9806656241416931,1.432562232017517,1.73727285861969
14,-1.1001965999603271,1.4540163278579712,1.8135545253753662
15,-1.0045781135559082,1.6015965938568115,1.7811212539672852
16,-0.898857831954956,1.442073941230774,1.7259873151779175
17,-1.1328883171081543,1.5135834217071533,1.8701245784759521
18,-0.8154296278953552,1.3617117404937744,1.937654972076416
19,-1.1527864933013916,1.5885560512542725,2.1016228199005127
20,-0.835472047328949,1.5415682792663574,2.0702061653137207
21,-1.1019600629806519,1.7768919467926025,2.23248553276062
22,-0.8208600878715515,1.6100267171859741,2.1036269664764404
23,-1.1000298261642456,1.8396915197372437,2.279247283935547
