joint_idx,x,y,z
0,0.040423642843961716,0.7032769918441772,5.84538459777832
1,-0.041019998490810394,0.7291384339332581,5.91374397277832
2,0.08918917179107666,0.7179732918739319,5.941161155700684
3,0.06493145227432251,0.707753598690033,5.744335174560547
4,-0.30980947613716125,0.5976690053939819,6.127734184265137
5,0.24270960688591003,0.5637112259864807,6.2411789894104
6,0.07085147500038147,0.5996608138084412,5.655160903930664
7,-0.36696434020996094,0.945057213306427,6.288955211639404
8,0.3122246563434601,0.7056562304496765,6.591278076171875
9,0.05746234953403473,0.5426598787307739,5.647554397583008
10,-0.47128647565841675,0.9127001166343689,6.3506622314453125
11,0.38635310530662537,0.6317485570907593,6.657058238983154
12,0.07921953499317169,0.41820430755615234,5.491252899169922
13,0.005372663959860802,0.49604910612106323,5.531344413757324
14,0.13531342148780823,0.452681303024292,5.57774543762207
15,0.023407677188515663,0.33533579111099243,5.468762397766113
16,-0.07451479136943817,0.49185651540756226,5.504313945770264
17,0.17728447914123535,0.3787245452404022,5.599393367767334
18,-0.30743613839149475,0.5202840566635132,5.579542636871338
19,0.21947434544563293,0.23426923155784607,5.795121669769287
20,-0.4652743935585022,0.386549174785614,5.677257061004639
21,0.1380557417869568,0.0724862813949585,5.94314432144165
22,-0.5213996767997742,0.3503285348415375,5.722437381744385
23,0.1121528223156929,0.04273616150021553,6.011656761169434
