joint_idx,x,y,z
0,0.872337818145752,-0.4239507019519806,6.0591936111450195
1,0.7963467240333557,-0.3693234622478485,6.11668062210083
2,0.9294521808624268,-0.36997324228286743,6.135569095611572
3,0.8852239847183228,-0.46236589550971985,5.96412992477417
4,0.5388085842132568,-0.21929213404655457,6.325654983520508
5,1.1393043994903564,-0.45572152733802795,6.427816867828369
6,0.9076564908027649,-0.5886126160621643,5.908083438873291
7,0.36459457874298096,0.11148470640182495,6.403209686279297
8,1.2056325674057007,-0.18351902067661285,6.69692850112915
9,0.9204579591751099,-0.6456415057182312,5.9192399978637695
10,0.3113584816455841,0.07926448434591293,6.514166355133057
11,1.2677512168884277,-0.23242606222629547,6.793158054351807
12,1.040776014328003,-0.7777884006500244,5.829412460327148
13,0.9296518564224243,-0.7554251551628113,5.837722301483154
14,1.0459227561950684,-0.6847663521766663,5.8853068351745605
15,1.0420960187911987,-0.8697197437286377,5.819813251495361
16,0.8941611051559448,-0.8272759318351746,5.821094989776611
17,1.1111809015274048,-0.6853755712509155,5.935647964477539
18,0.7064804434776306,-0.9883085489273071,5.863912582397461
19,1.0097315311431885,-0.6909428834915161,6.171834945678711
20,0.6193454265594482,-1.1757619380950928,5.961312294006348
21,0.8578171730041504,-0.8649672865867615,6.125239372253418
22,0.5927612781524658,-1.2468434572219849,5.981499195098877
23,0.8076167702674866,-0.9247578978538513,6.111894130706787
