joint_idx,x,y,z
0,-0.7194356322288513,0.7696559429168701,1.8021878004074097
1,-0.6167930960655212,0.7397453188896179,1.8209654092788696
2,-0.7248859405517578,0.6695070862770081,1.843813419342041
3,-0.777763307094574,0.8325088024139404,1.741837739944458
4,-0.5239061117172241,0.8739980459213257,2.1502528190612793
5,-0.5035824775695801,0.44270414113998413,2.0356924533843994
6,-0.816683292388916,0.9682247042655945,1.7552168369293213
7,-0.5265672206878662,0.48789680004119873,2.1534078121185303
8,-0.21567851305007935,0.21983204782009125,2.1387956142425537
9,-0.8121330738067627,1.0197112560272217,1.7845580577850342
10,-0.4673266112804413,0.44735145568847656,2.2576725482940674
11,-0.2469629943370819,0.21034543216228485,2.2595043182373047
12,-0.8091579675674438,1.2079795598983765,1.7255423069000244
13,-0.7444276213645935,1.1190682649612427,1.7242299318313599
14,-0.879723072052002,1.1377403736114502,1.7629954814910889
15,-0.7514075040817261,1.2543905973434448,1.779221773147583
16,-0.6604437828063965,1.1325832605361938,1.7229630947113037
17,-0.9208036661148071,1.203906536102295,1.8001776933670044
18,-0.4773820638656616,1.0530178546905518,1.8611074686050415
19,-0.9968380928039551,1.322892427444458,1.9996871948242188
20,-0.426710844039917,1.1305043697357178,2.0681817531585693
21,-0.965599775314331,1.4765477180480957,2.1706864833831787
22,-0.40866661071777344,1.1301919221878052,2.1470611095428467
23,-0.9548473358154297,1.4880727529525757,2.247913360595703
