frame,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,R00,R01,R02,R10,R11,R12,R20,R21,R22,t0,t1,t2,num_inliers,num_corr
frame_000010.jpg,0.004179333136841752,0.002357788937540836,3.141098242350351,-0.004140740164567477,-0.0020832487984095765,0.0018063249662140682,-0.9999963389594825,-0.0004887479128191538,0.002661426893525736,0.0004927428304397464,-0.9999987527091403,0.0015005947710400038,0.0026606901613899646,0.001501900676322271,0.999995332500219,-0.004140740164567477,-0.0020832487984095765,0.0018063249662140682,115,220
frame_000011.jpg,-0.00014439889200865778,0.0011257686419718362,-3.1413875693283226,-6.523609307448719e-05,0.00158578293669865,0.00015405923037412254,-0.9999999747863967,0.00020484626313397217,9.200660010816791e-05,-0.0002049121547101749,-0.9999997221589297,-0.0007167238465109915,9.185975634329888e-05,-0.0007167426817104764,0.9999997389208227,-6.523609307448719e-05,0.00158578293669865,0.00015405923037412254,108,212
frame_000012.jpg,2.7869485284109003e-05,0.004094018029755178,3.141519729141352,0.00021985595134317026,-0.004670675241741218,-0.001264834634299046,-0.9999999973745991,-7.023348875738239e-05,1.7834205255692623e-05,7.027973307432606e-05,-0.9999966008946849,0.0026063882740885707,1.7651088893805177e-05,0.0026063895206289416,0.9999966032052833,0.00021985595134317026,-0.004670675241741218,-0.001264834634299046,105,219
frame_000013.jpg,0.0012929137503008966,0.002843863105737764,3.1405931873107122,-0.0011460214170617967,-0.0020854609452038418,-0.0013888784773649092,-0.9999991631278388,-0.0009971663406139262,0.0008242590073823902,0.0009986574665570122,-0.9999978621622753,0.0018106225845368497,0.0008224517533535337,0.0018114442216893136,0.9999980211195146,-0.0011460214170617967,-0.0020854609452038418,-0.0013888784773649092,109,218
frame_000014.jpg,-0.004722083848928078,0.002564468131933432,-3.1408745026575104,-0.0051790550045084606,0.00253057540230206,0.0018852563362068678,-0.9999952248324949,0.0007110982095020741,0.003007432716531483,-0.0007160082887082139,-0.9999984121378007,-0.0016318866405939788,0.0030062675094745185,-0.0016340321948146892,0.9999941461300901,-0.0051790550045084606,0.00253057540230206,0.0018852563362068678,111,228
frame_000015.jpg,-0.0011232739550650545,0.0020473541767868945,-3.141087811271144,-0.0009720924135970184,0.002021104700443864,0.0009962233337645406,-0.9999996172400794,0.0005035079083283844,0.0007155413901961133,-0.000504440256742764,-0.9999990233247202,-0.0013034146051824202,0.0007148844117829857,-0.00130377505417013,0.999998894554832,-0.0009720924135970184,0.002021104700443864,0.0009962233337645406,118,232
frame_000016.jpg,-0.0007729386340316573,0.0012238937248526664,-3.140951362969694,-0.00016870385375826875,0.0010534173117455112,-0.0012481299341342374,-0.9999996734721566,0.0006407651779279181,0.0004924180814743237,-0.0006411487316087787,-0.9999994909219471,-0.0007791560502577224,0.0004919185747299085,-0.0007794715090699362,0.9999995752200505,-0.00016870385375826875,0.0010534173117455112,-0.0012481299341342374,115,228
frame_000017.jpg,-0.002727251830470525,0.0017021860748021888,-3.141024407586107,-0.002692224405161002,0.001534456140328028,0.0006547772336822856,-0.9999983317038998,0.0005656593949961898,0.0017368416353107075,-0.0005675415229912006,-0.9999992521264002,-0.0010833481712872112,0.0017362275303015608,-0.0010843320936885805,0.9999979048667421,-0.002692224405161002,0.001534456140328028,0.0006547772336822856,117,226
frame_000018.jpg,0.0020474831717336044,0.0059601036132155725,3.1402325786995586,-0.0015686289002789955,-0.0059253699642034365,0.00036843484898687587,-0.9999982334318428,-0.001351273158082219,0.0013065963592351858,0.0013562231964386578,-0.9999918790429343,0.0037950634807594505,0.0013014575810074817,0.003796828812811928,0.9999919451171247,-0.0015686289002789955,-0.0059253699642034365,0.00036843484898687587,113,228
frame_000019.jpg,0.0007382566368244932,-0.0006516704236409165,-3.1415038962737487,0.0012567538125536964,-0.0005772940322497698,-0.0027434429301772013,-0.9999998856238032,8.85054783709145e-05,-0.00047002038334696905,-8.870047186125131e-05,-0.999999910012888,0.0004148571346588857,-0.00046998362392203366,0.0004148987782388917,0.9999998034871792,0.0012567538125536964,-0.0005772940322497698,-0.0027434429301772013,111,225
frame_000020.jpg,-0.0008253084494638805,-0.001955894862596146,-3.1413788901056807,-0.0007448870142704013,-0.001958366546221665,0.00041347303382124054,-0.9999998392603285,0.00021337328114153853,0.0005253105366440011,-0.00021271897508024304,-0.9999992019871353,0.001245301461549874,0.0005255758314982961,0.0012451895178615723,0.9999990866361378,-0.0007448870142704013,-0.001958366546221665,0.00041347303382124054,117,223
frame_000021.jpg,-0.0027596179715200266,0.0016891031141868821,-3.141353208537466,-0.0026052498253420512,0.0015548683084595585,0.00035792338870547835,-0.9999984282758163,0.0002368339585667972,0.0017570872411474257,-0.0002387233898891157,-0.999999393490378,-0.0010751883644857664,0.0017568315343405411,-0.0010756061324087498,0.9999978783049531,-0.0026052498253420512,0.0015548683084595585,0.00035792338870547835,113,223
frame_000022.jpg,0.0005732355827104798,0.0012120588509840697,3.1413834996454986,-0.00018458300342509616,-0.001469940613512487,-0.0009901499003854872,-0.9999999115901778,-0.00020872698047312238,0.0003650379217484372,0.00020900860782984914,-0.9999996804483343,0.0007716337415521406,0.00036487674431905586,0.0007717099693999684,0.999999635664276,-0.00018458300342509616,-0.001469940613512487,-0.0009901499003854872,123,221
frame_000023.jpg,-0.0027538300542597734,0.0024914203755538682,3.141215477238687,0.0031504070071265737,-0.0023597373020328516,-0.001742425663356743,-0.9999983925730791,-0.00037637160131339585,-0.0017530532438683319,0.0003735902998833114,-0.9999986715575268,0.0015866043834649641,-0.0017536480678704003,0.0015859469094272772,0.999997204741521,0.0031504070071265737,-0.0023597373020328516,-0.001742425663356743,121,227
frame_000024.jpg,0.0017323725368316172,0.0020372092363005892,3.140989079080475,-0.00177287281928098,-0.0021940950303137472,-0.0006505855582620794,-0.9999992101491452,-0.000601720424725343,0.0011034643701368391,0.000603151306365127,-0.9999989772020987,0.0012968435749485723,0.001102682904249077,0.0012975081066119414,0.9999985502805123,-0.00177287281928098,-0.0021940950303137472,-0.0006505855582620794,120,232
frame_000025.jpg,-0.002002138725984072,0.003902394561600602,3.1406260373171246,0.0028143864576520277,-0.004151475311615948,-0.0016995069177243034,-0.9999987229799334,-0.0009651367843421292,-0.0012737933466525758,0.0009619682973140115,-0.9999964479126542,0.0024857150016513742,-0.001276187877010833,0.0024844864785266278,0.9999960993281128,0.0028143864576520277,-0.004151475311615948,-0.0016995069177243034,122,234
frame_000026.jpg,0.004283257306530448,0.004672180017490544,-3.1410258639921294,0.005182027663231307,0.004535357774378483,-0.001519230799827139,-0.9999961239164408,0.0005644498973213206,-0.0027264534486774895,-0.0005563363850794424,-0.9999954178667435,-0.002975690733866352,-0.0027281205840336605,-0.0029741623745846964,0.9999918558249605,0.005182027663231307,0.004535357774378483,-0.001519230799827139,109,227
frame_000027.jpg,-0.0002512998016077596,-0.0007028227278793353,-3.141427615098714,-0.0002766715306264563,-0.0004661309214978606,0.0001677678823819602,-0.999999973597247,0.00016498560828257024,0.00015995391347874456,-0.00016491401969522597,-0.9999998862880867,0.0004474675182530392,0.00016002772099076465,0.00044744112779582706,0.9999998870937762,-0.0002766715306264563,-0.0004661309214978606,0.0001677678823819602,118,233
frame_000028.jpg,0.00033498066340397636,-0.0016941806881404827,3.14102012063694,-0.0003225578118540534,0.0017471029578803423,-0.000599916974075071,-0.9999998136275204,-0.0005721731204384648,0.0002129855505638076,0.0005719430303807779,-0.9999992545289939,-0.0010788061117185696,0.00021360265564854502,-0.0010786840950575828,0.9999993954070819,-0.0003225578118540534,0.0017471029578803423,-0.000599916974075071,115,225
